country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",15-04-2024 19:00:00,16.5150833,80.5181667,PM10,35,103,63
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",15-04-2024 19:00:00,16.5150833,80.5181667,NO2,3,14,8
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",15-04-2024 19:00:00,16.5150833,80.5181667,OZONE,3,56,49
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",15-04-2024 19:00:00,14.675886,77.593027,OZONE,9,48,42
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",15-04-2024 19:00:00,16.9872867,81.7363176,CO,28,46,32
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",15-04-2024 19:00:00,16.9872867,81.7363176,OZONE,18,38,34
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",15-04-2024 19:00:00,13.615387,79.409230,NH3,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",15-04-2024 19:00:00,13.615387,79.409230,OZONE,29,51,40
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",15-04-2024 19:00:00,16.509717,80.612222,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",15-04-2024 19:00:00,16.509717,80.612222,PM10,NA,NA,NA
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",15-04-2024 19:00:00,27.103358,93.679645,PM2.5,51,116,89
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",15-04-2024 19:00:00,26.071318,91.87488,NO2,43,80,57
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",15-04-2024 19:00:00,26.071318,91.87488,CO,32,60,50
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",15-04-2024 19:00:00,26.071318,91.87488,OZONE,26,36,32
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",15-04-2024 19:00:00,26.10887,91.589544,OZONE,1,33,20
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",15-04-2024 19:00:00,26.349082,92.68449,PM2.5,83,267,135
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",15-04-2024 19:00:00,26.446912,91.439057,PM2.5,140,329,240
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",15-04-2024 19:00:00,26.446912,91.439057,NO2,6,64,26
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",15-04-2024 19:00:00,26.446912,91.439057,OZONE,4,205,166
India,Assam,Silchar,"Tarapur, Silchar - PCBA",15-04-2024 19:00:00,24.82827,92.79525,NO2,13,13,13
India,Assam,Silchar,"Tarapur, Silchar - PCBA",15-04-2024 19:00:00,24.82827,92.79525,NH3,1,1,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",15-04-2024 19:00:00,26.987634,94.636574,PM2.5,38,50,44
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",15-04-2024 19:00:00,26.987634,94.636574,PM10,60,98,77
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",15-04-2024 19:00:00,25.5626095,84.663264,SO2,2,21,17
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",15-04-2024 19:00:00,25.5626095,84.663264,CO,2,14,8
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",15-04-2024 19:00:00,25.5626095,84.663264,OZONE,12,20,15
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",15-04-2024 19:00:00,24.75746,84.366208,PM10,48,145,84
