country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",21-01-2024 19:00:00,16.5150833,80.5181667,PM2.5,16,50,32
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",21-01-2024 19:00:00,16.5150833,80.5181667,SO2,11,15,13
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",21-01-2024 19:00:00,14.675886,77.593027,NO2,18,44,27
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",21-01-2024 19:00:00,13.204880,79.097889,PM2.5,25,93,46
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",21-01-2024 19:00:00,14.465052,78.824187,CO,10,18,14
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",21-01-2024 19:00:00,14.465052,78.824187,OZONE,16,51,39
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",21-01-2024 19:00:00,16.9872867,81.7363176,SO2,16,25,20
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",21-01-2024 19:00:00,13.67,79.35,NH3,1,2,1
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",21-01-2024 19:00:00,13.615387,79.409230,NH3,2,4,3
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",21-01-2024 19:00:00,26.071318,91.87488,SO2,14,16,15
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",21-01-2024 19:00:00,26.071318,91.87488,CO,1,110,74
India,Assam,Guwahati,"IITG, Guwahati - PCBA",21-01-2024 19:00:00,26.2028636,91.70046436,NH3,NA,NA,NA
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",21-01-2024 19:00:00,26.10887,91.589544,NO2,8,66,27
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",21-01-2024 19:00:00,26.187500,91.744194,PM2.5,199,364,267
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",21-01-2024 19:00:00,26.187500,91.744194,OZONE,17,18,17
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",21-01-2024 19:00:00,26.181742,91.78063,OZONE,10,37,24
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",21-01-2024 19:00:00,26.349082,92.68449,PM2.5,140,476,301
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",21-01-2024 19:00:00,26.349082,92.68449,CO,12,16,13
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",21-01-2024 19:00:00,26.446912,91.439057,NH3,1,8,3
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",21-01-2024 19:00:00,26.446912,91.439057,SO2,4,10,6
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",21-01-2024 19:00:00,26.446912,91.439057,CO,2,141,20
India,Assam,Silchar,"Tarapur, Silchar - PCBA",21-01-2024 19:00:00,24.82827,92.79525,NH3,1,1,1
India,Assam,Silchar,"Tarapur, Silchar - PCBA",21-01-2024 19:00:00,24.82827,92.79525,CO,26,35,30
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",21-01-2024 19:00:00,26.987634,94.636574,NO2,14,36,21
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",21-01-2024 19:00:00,26.146529,87.454184,PM2.5,144,453,245
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",21-01-2024 19:00:00,26.146529,87.454184,NO2,6,8,7
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",21-01-2024 19:00:00,26.146529,87.454184,NH3,6,8,6
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",21-01-2024 19:00:00,24.75746,84.366208,PM10,102,151,125
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",21-01-2024 19:00:00,24.75746,84.366208,NH3,5,8,6
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",21-01-2024 19:00:00,24.75746,84.366208,SO2,10,15,14
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",21-01-2024 19:00:00,26.80365,84.51954,SO2,8,17,12
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",21-01-2024 19:00:00,25.251013,86.989001,CO,30,74,34
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",21-01-2024 19:00:00,25.265194,87.012947,PM2.5,331,408,367
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",21-01-2024 19:00:00,25.265194,87.012947,NO2,5,39,11
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",21-01-2024 19:00:00,25.265194,87.012947,OZONE,39,66,57
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",21-01-2024 19:00:00,25.204762,85.514960,NH3,2,2,2
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",21-01-2024 19:00:00,25.204762,85.514960,OZONE,6,17,12
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",21-01-2024 19:00:00,25.7808257,84.7446768,SO2,1,37,20
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",21-01-2024 19:00:00,24.7955,84.9994,PM2.5,233,348,301
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",21-01-2024 19:00:00,24.792403,84.992416,OZONE,5,32,17
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",21-01-2024 19:00:00,24.762518,84.982348,PM2.5,173,303,245
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",21-01-2024 19:00:00,24.762518,84.982348,PM10,107,152,130
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",21-01-2024 19:00:00,24.762518,84.982348,SO2,1,11,8
