country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",13-04-2024 09:00:00,14.465052,78.824187,SO2,2,3,2
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",13-04-2024 09:00:00,16.9872867,81.7363176,SO2,6,12,10
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",13-04-2024 09:00:00,13.67,79.35,NH3,1,1,1
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",13-04-2024 09:00:00,13.67,79.35,SO2,4,15,10
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13-04-2024 09:00:00,13.615387,79.409230,PM2.5,13,332,90
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13-04-2024 09:00:00,13.615387,79.409230,SO2,4,5,5
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",13-04-2024 09:00:00,16.536107,80.594233,PM2.5,36,55,50
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",13-04-2024 09:00:00,16.509717,80.612222,PM10,43,84,68
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",13-04-2024 09:00:00,17.72,83.3,NH3,3,7,5
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",13-04-2024 09:00:00,17.72,83.3,SO2,8,22,12
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",13-04-2024 09:00:00,27.103358,93.679645,SO2,4,4,4
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",13-04-2024 09:00:00,27.103358,93.679645,CO,14,28,17
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",13-04-2024 09:00:00,26.10887,91.589544,NO2,21,107,61
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",13-04-2024 09:00:00,26.10887,91.589544,CO,38,82,75
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",13-04-2024 09:00:00,26.187500,91.744194,NH3,3,5,4
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",13-04-2024 09:00:00,26.181742,91.78063,PM2.5,59,273,142
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",13-04-2024 09:00:00,26.181742,91.78063,NO2,3,4,3
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",13-04-2024 09:00:00,26.349082,92.68449,NO2,5,31,14
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",13-04-2024 09:00:00,26.349082,92.68449,NH3,4,6,5
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",13-04-2024 09:00:00,26.446912,91.439057,NO2,11,45,19
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",13-04-2024 09:00:00,26.987634,94.636574,OZONE,1,13,2
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",13-04-2024 09:00:00,26.146529,87.454184,PM2.5,25,253,97
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",13-04-2024 09:00:00,26.146529,87.454184,OZONE,4,10,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",13-04-2024 09:00:00,25.5626095,84.663264,OZONE,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",13-04-2024 09:00:00,24.75746,84.366208,PM2.5,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",13-04-2024 09:00:00,24.75746,84.366208,PM10,26,100,57
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",13-04-2024 09:00:00,24.75746,84.366208,NH3,5,7,6
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",13-04-2024 09:00:00,26.80365,84.51954,PM2.5,92,233,163
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",13-04-2024 09:00:00,25.265194,87.012947,CO,5,10,9
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",13-04-2024 09:00:00,25.204762,85.514960,PM2.5,NA,NA,NA
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",13-04-2024 09:00:00,25.204762,85.514960,CO,52,74,59
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",13-04-2024 09:00:00,25.204762,85.514960,OZONE,1,36,26
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",13-04-2024 09:00:00,25.7808257,84.7446768,PM10,100,328,202
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",13-04-2024 09:00:00,25.7808257,84.7446768,NO2,20,33,26
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",13-04-2024 09:00:00,24.7955,84.9994,OZONE,44,75,67
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",13-04-2024 09:00:00,24.792403,84.992416,NO2,30,31,30
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",13-04-2024 09:00:00,24.792403,84.992416,NH3,1,3,2
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",13-04-2024 09:00:00,24.762518,84.982348,PM2.5,26,138,70
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",13-04-2024 09:00:00,24.762518,84.982348,NH3,3,7,5
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",13-04-2024 09:00:00,24.762518,84.982348,OZONE,10,101,24
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",13-04-2024 09:00:00,25.697189,85.245900,NH3,9,11,10
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",13-04-2024 09:00:00,25.697189,85.245900,OZONE,1,87,12
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",13-04-2024 09:00:00,25.560083,87.553265,NH3,3,9,7
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",13-04-2024 09:00:00,27.308328,84.531742,OZONE,1,45,16
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",13-04-2024 09:00:00,26.63086,84.90051,OZONE,24,61,38
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",13-04-2024 09:00:00,26.11442,85.39813,NH3,6,7,6
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",13-04-2024 09:00:00,26.11442,85.39813,CO,24,58,47
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",13-04-2024 09:00:00,26.1403345,85.3650192,OZONE,19,58,27
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",13-04-2024 09:00:00,26.1209,85.3647,OZONE,40,96,42
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",13-04-2024 09:00:00,25.586562,85.043586,PM10,109,247,164
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",13-04-2024 09:00:00,25.586562,85.043586,CO,16,65,48
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",13-04-2024 09:00:00,25.592539,85.227158,PM10,178,337,235
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",13-04-2024 09:00:00,25.610369,85.132568,CO,12,14,12
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",13-04-2024 09:00:00,25.610369,85.132568,OZONE,43,80,72
India,Bihar,Patna,"Muradpur, Patna - BSPCB",13-04-2024 09:00:00,25.619651,85.147382,PM2.5,230,376,327
India,Bihar,Patna,"Muradpur, Patna - BSPCB",13-04-2024 09:00:00,25.619651,85.147382,OZONE,2,77,8
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",13-04-2024 09:00:00,25.599486,85.113666,PM2.5,80,328,205
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",13-04-2024 09:00:00,25.366336,87.117468,PM10,85,305,152
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",13-04-2024 09:00:00,25.366336,87.117468,CO,20,100,50
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",13-04-2024 09:00:00,25.366336,87.117468,OZONE,10,64,12
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",13-04-2024 09:00:00,25.859655,85.77944,NO2,2,13,5
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",13-04-2024 09:00:00,24.952822,84.002396,PM2.5,14,173,36
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",13-04-2024 09:00:00,26.2271665,84.3570427,CO,25,191,74
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",13-04-2024 09:00:00,30.735567,76.775714,SO2,8,116,24
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",13-04-2024 09:00:00,30.735567,76.775714,CO,23,68,53
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",13-04-2024 09:00:00,30.751462,76.762879,NO2,4,49,24
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",13-04-2024 09:00:00,30.751462,76.762879,OZONE,1,52,8
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",13-04-2024 09:00:00,30.719859,76.738637,PM2.5,25,301,131
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",13-04-2024 09:00:00,30.719859,76.738637,NO2,13,110,55
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",13-04-2024 09:00:00,30.719859,76.738637,NH3,3,7,5
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",13-04-2024 09:00:00,21.194815,81.314770,PM2.5,30,40,34
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",13-04-2024 09:00:00,21.224231,81.408350,PM10,45,104,64
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",13-04-2024 09:00:00,21.224231,81.408350,NH3,7,8,7
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",13-04-2024 09:00:00,21.224231,81.408350,CO,14,56,34
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",13-04-2024 09:00:00,22.368195,82.746431,OZONE,2,28,3
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",13-04-2024 09:00:00,22.126650,83.483212,PM10,53,314,125
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",13-04-2024 09:00:00,22.126650,83.483212,SO2,5,35,11
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",13-04-2024 09:00:00,22.1910172,83.5197009,SO2,NA,NA,NA
