country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",15-05-2024 06:00:00,16.5150833,80.5181667,PM2.5,16,50,35
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",15-05-2024 06:00:00,16.5150833,80.5181667,NH3,2,4,3
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",15-05-2024 06:00:00,16.5150833,80.5181667,OZONE,1,49,12
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",15-05-2024 06:00:00,13.204880,79.097889,NO2,3,12,6
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",15-05-2024 06:00:00,13.204880,79.097889,SO2,6,27,14
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",15-05-2024 06:00:00,14.465052,78.824187,CO,8,26,10
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",15-05-2024 06:00:00,16.9872867,81.7363176,OZONE,24,79,31
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",15-05-2024 06:00:00,13.67,79.35,NH3,1,1,1
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",15-05-2024 06:00:00,13.67,79.35,SO2,1,16,7
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",15-05-2024 06:00:00,13.615387,79.409230,NH3,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",15-05-2024 06:00:00,16.536107,80.594233,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",15-05-2024 06:00:00,16.536107,80.594233,NO2,NA,NA,NA
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",15-05-2024 06:00:00,27.103358,93.679645,PM2.5,2,59,27
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",15-05-2024 06:00:00,27.103358,93.679645,NO2,3,3,3
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",15-05-2024 06:00:00,27.103358,93.679645,SO2,4,4,4
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",15-05-2024 06:00:00,27.103358,93.679645,OZONE,2,2,2
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",15-05-2024 06:00:00,26.10887,91.589544,NH3,1,7,3
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",15-05-2024 06:00:00,26.187500,91.744194,NO2,1,11,3
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",15-05-2024 06:00:00,26.349082,92.68449,PM10,71,105,85
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",15-05-2024 06:00:00,26.349082,92.68449,SO2,4,71,21
India,Assam,Silchar,"Tarapur, Silchar - PCBA",15-05-2024 06:00:00,24.82827,92.79525,PM2.5,31,47,38
India,Assam,Silchar,"Tarapur, Silchar - PCBA",15-05-2024 06:00:00,24.82827,92.79525,PM10,46,56,50
India,Assam,Silchar,"Tarapur, Silchar - PCBA",15-05-2024 06:00:00,24.82827,92.79525,SO2,5,5,5
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",15-05-2024 06:00:00,26.146529,87.454184,NO2,6,8,7
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",15-05-2024 06:00:00,26.146529,87.454184,SO2,14,17,15
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",15-05-2024 06:00:00,25.5626095,84.663264,PM2.5,43,90,62
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",15-05-2024 06:00:00,25.5626095,84.663264,NH3,6,11,8
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",15-05-2024 06:00:00,25.5626095,84.663264,CO,8,28,18
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",15-05-2024 06:00:00,25.5626095,84.663264,OZONE,5,47,17
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",15-05-2024 06:00:00,24.75746,84.366208,SO2,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",15-05-2024 06:00:00,24.75746,84.366208,CO,6,40,29
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",15-05-2024 06:00:00,26.80365,84.51954,NH3,3,18,8
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",15-05-2024 06:00:00,26.80365,84.51954,OZONE,2,25,4
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",15-05-2024 06:00:00,25.251013,86.989001,NH3,2,5,4
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",15-05-2024 06:00:00,25.204762,85.514960,PM2.5,35,117,54
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",15-05-2024 06:00:00,25.204762,85.514960,NH3,2,2,2
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB (Formerly known as Central Jail)",15-05-2024 06:00:00,25.567520,83.966379,PM10,109,406,173
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",15-05-2024 06:00:00,25.7808257,84.7446768,PM2.5,57,332,210
