country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",11-07-2024 14:00:00,16.5150833,80.5181667,PM2.5,11,44,27
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",11-07-2024 14:00:00,14.675886,77.593027,NH3,3,4,4
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",11-07-2024 14:00:00,14.675886,77.593027,OZONE,9,21,15
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",11-07-2024 14:00:00,14.465052,78.824187,PM10,40,75,60
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",11-07-2024 14:00:00,14.465052,78.824187,NO2,8,8,8
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",11-07-2024 14:00:00,14.465052,78.824187,OZONE,1,27,3
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",11-07-2024 14:00:00,16.9872867,81.7363176,CO,14,70,48
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",11-07-2024 14:00:00,13.67,79.35,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",11-07-2024 14:00:00,13.67,79.35,NH3,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",11-07-2024 14:00:00,13.67,79.35,OZONE,13,15,14
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",11-07-2024 14:00:00,13.615387,79.409230,PM10,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",11-07-2024 14:00:00,16.536107,80.594233,PM2.5,37,63,47
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",11-07-2024 14:00:00,16.536107,80.594233,OZONE,12,29,14
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",11-07-2024 14:00:00,16.486692,80.699436,PM10,52,71,60
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",11-07-2024 14:00:00,16.509717,80.612222,NO2,22,63,31
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",11-07-2024 14:00:00,16.554731,80.649110,PM10,53,88,57
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",11-07-2024 14:00:00,16.554731,80.649110,NO2,10,10,10
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",11-07-2024 14:00:00,17.72,83.3,PM10,52,158,109
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",11-07-2024 14:00:00,17.72,83.3,NO2,30,79,49
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",11-07-2024 14:00:00,17.72,83.3,SO2,5,12,8
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",11-07-2024 14:00:00,27.103358,93.679645,PM2.5,5,28,16
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",11-07-2024 14:00:00,27.103358,93.679645,NO2,3,3,3
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",11-07-2024 14:00:00,27.103358,93.679645,OZONE,3,3,3
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",11-07-2024 14:00:00,26.071318,91.87488,PM2.5,38,500,285
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",11-07-2024 14:00:00,26.10887,91.589544,PM2.5,2,428,111
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",11-07-2024 14:00:00,26.10887,91.589544,NO2,6,193,27
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",11-07-2024 14:00:00,26.10887,91.589544,OZONE,26,28,27
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",11-07-2024 14:00:00,26.181742,91.78063,PM10,NA,NA,NA
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",11-07-2024 14:00:00,26.181742,91.78063,NO2,NA,NA,NA
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",11-07-2024 14:00:00,26.349082,92.68449,NO2,1,6,2
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",11-07-2024 14:00:00,26.446912,91.439057,SO2,2,30,10
India,Assam,Silchar,"Tarapur, Silchar - PCBA",11-07-2024 14:00:00,24.82827,92.79525,NO2,7,7,7
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",11-07-2024 14:00:00,26.987634,94.636574,NO2,5,11,7
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",11-07-2024 14:00:00,26.987634,94.636574,NH3,1,3,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",11-07-2024 14:00:00,26.987634,94.636574,SO2,4,14,8
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",11-07-2024 14:00:00,26.146529,87.454184,PM2.5,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",11-07-2024 14:00:00,25.5626095,84.663264,NO2,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",11-07-2024 14:00:00,24.75746,84.366208,SO2,10,19,15
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",11-07-2024 14:00:00,26.80365,84.51954,NO2,20,31,28
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",11-07-2024 14:00:00,26.80365,84.51954,SO2,10,21,16
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",11-07-2024 14:00:00,26.80365,84.51954,CO,33,57,39
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",11-07-2024 14:00:00,25.251013,86.989001,PM2.5,25,82,48
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",11-07-2024 14:00:00,25.265194,87.012947,PM10,17,95,45
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",11-07-2024 14:00:00,25.265194,87.012947,NH3,6,8,7
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",11-07-2024 14:00:00,25.265194,87.012947,SO2,19,40,31
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",11-07-2024 14:00:00,25.265194,87.012947,OZONE,2,14,9
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB (Formerly known as Central Jail)",11-07-2024 14:00:00,25.567520,83.966379,SO2,2,5,3
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",11-07-2024 14:00:00,25.7808257,84.7446768,SO2,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",11-07-2024 14:00:00,24.7955,84.9994,NO2,9,14,11
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",11-07-2024 14:00:00,24.7955,84.9994,CO,17,105,25
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",11-07-2024 14:00:00,24.792403,84.992416,PM10,44,86,59
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",11-07-2024 14:00:00,25.697189,85.245900,PM10,53,129,76
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",11-07-2024 14:00:00,25.560083,87.553265,CO,20,42,37
