country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",28-05-2024 00:00:00,16.5150833,80.5181667,PM10,38,83,60
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",28-05-2024 00:00:00,16.5150833,80.5181667,CO,11,111,63
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",28-05-2024 00:00:00,14.675886,77.593027,CO,26,38,31
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",28-05-2024 00:00:00,13.204880,79.097889,PM10,37,112,72
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",28-05-2024 00:00:00,13.204880,79.097889,CO,16,30,24
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",28-05-2024 00:00:00,14.465052,78.824187,PM2.5,34,72,53
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",28-05-2024 00:00:00,14.465052,78.824187,NO2,12,13,12
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",28-05-2024 00:00:00,14.465052,78.824187,NH3,3,3,3
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",28-05-2024 00:00:00,14.465052,78.824187,SO2,2,2,2
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",28-05-2024 00:00:00,13.67,79.35,NO2,14,36,27
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",28-05-2024 00:00:00,16.486692,80.699436,NO2,9,32,20
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",28-05-2024 00:00:00,16.509717,80.612222,CO,30,36,36
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",28-05-2024 00:00:00,16.554731,80.649110,PM2.5,36,69,39
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",28-05-2024 00:00:00,17.72,83.3,PM10,118,223,152
India,Assam,Guwahati,"IITG, Guwahati - PCBA",28-05-2024 00:00:00,26.2028636,91.70046436,CO,4,7,6
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",28-05-2024 00:00:00,26.10887,91.589544,NH3,1,2,1
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",28-05-2024 00:00:00,26.10887,91.589544,OZONE,21,28,25
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",28-05-2024 00:00:00,26.187500,91.744194,PM2.5,2,74,10
