country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",06-01-2024 17:00:00,28.6811736,77.3025234,OZONE,16,46,33
India,Delhi,Delhi,"ITO, Delhi - CPCB",06-01-2024 17:00:00,28.628624,77.241060,PM2.5,36,314,255
India,Delhi,Delhi,"ITO, Delhi - CPCB",06-01-2024 17:00:00,28.628624,77.241060,OZONE,12,23,17
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",06-01-2024 17:00:00,28.580280,77.233829,CO,39,79,60
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",06-01-2024 17:00:00,28.611281,77.237738,PM10,134,273,184
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",06-01-2024 17:00:00,28.611281,77.237738,NO2,40,86,57
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",06-01-2024 17:00:00,28.636429,77.201067,NO2,49,66,56
India,Delhi,Delhi,"Mundka, Delhi - DPCC",06-01-2024 17:00:00,28.684678,77.076574,PM2.5,232,421,322
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",06-01-2024 17:00:00,28.60909,77.0325413,PM2.5,152,390,278
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",06-01-2024 17:00:00,28.60909,77.0325413,SO2,6,15,11
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",06-01-2024 17:00:00,28.570173,76.933762,OZONE,20,73,55
India,Delhi,Delhi,"Narela, Delhi - DPCC",06-01-2024 17:00:00,28.822836,77.101981,NO2,16,50,33
India,Delhi,Delhi,"Narela, Delhi - DPCC",06-01-2024 17:00:00,28.822836,77.101981,NH3,7,12,10
India,Delhi,Delhi,"Narela, Delhi - DPCC",06-01-2024 17:00:00,28.822836,77.101981,OZONE,9,57,27
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",06-01-2024 17:00:00,28.567890,77.250515,OZONE,2,37,21
India,Delhi,Delhi,"New Moti Bagh, Delhi - MHUA",06-01-2024 17:00:00,28.57834,77.18400,PM2.5,284,376,331
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",06-01-2024 17:00:00,28.530785,77.271255,NH3,13,18,15
India,Delhi,Delhi,"Pusa, Delhi - DPCC",06-01-2024 17:00:00,28.639652,77.146275,NH3,1,5,3
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",06-01-2024 17:00:00,28.563262,77.186937,NO2,1,55,36
India,Delhi,Delhi,"Rohini, Delhi - DPCC",06-01-2024 17:00:00,28.732528,77.119920,NH3,9,13,11
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",06-01-2024 17:00:00,28.710508,77.249485,NO2,28,55,38
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",06-01-2024 17:00:00,28.710508,77.249485,NH3,7,11,9
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",06-01-2024 17:00:00,28.531346,77.190156,PM2.5,298,406,344
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",06-01-2024 17:00:00,28.531346,77.190156,NO2,49,96,63
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",06-01-2024 17:00:00,28.531346,77.190156,CO,29,74,42
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",06-01-2024 17:00:00,28.699793,77.165453,NH3,3,6,5
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",06-01-2024 17:00:00,23.107969,72.574648,NH3,3,3,3
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",06-01-2024 17:00:00,23.107969,72.574648,SO2,3,5,4
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",06-01-2024 17:00:00,22.977134,72.553024,SO2,3,4,3
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",06-01-2024 17:00:00,23.002657,72.591912,CO,8,76,19
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",06-01-2024 17:00:00,23.020509,72.579261,PM10,93,103,102
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",06-01-2024 17:00:00,23.020509,72.579261,SO2,3,3,3
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",06-01-2024 17:00:00,23.020509,72.579261,CO,25,36,27
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",06-01-2024 17:00:00,23.041137,72.456691,SO2,8,8,8
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",06-01-2024 17:00:00,23.023389,72.515201,PM2.5,92,95,93
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",06-01-2024 17:00:00,23.023389,72.515201,PM10,85,87,86
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",06-01-2024 17:00:00,23.023389,72.515201,CO,38,40,39
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",06-01-2024 17:00:00,23.023389,72.515201,OZONE,2,17,13
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",06-01-2024 17:00:00,23.076793,72.627874,PM10,NA,NA,NA
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",06-01-2024 17:00:00,23.076793,72.627874,NH3,NA,NA,NA
