country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",11-01-2024 23:00:00,13.204880,79.097889,NH3,1,2,1
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",11-01-2024 23:00:00,13.204880,79.097889,SO2,2,9,5
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",11-01-2024 23:00:00,13.204880,79.097889,CO,10,32,15
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",11-01-2024 23:00:00,13.204880,79.097889,OZONE,7,96,78
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",11-01-2024 23:00:00,16.9872867,81.7363176,PM2.5,210,344,289
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",11-01-2024 23:00:00,16.9872867,81.7363176,PM10,130,211,164
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",11-01-2024 23:00:00,16.9872867,81.7363176,NH3,3,6,4
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",11-01-2024 23:00:00,16.9872867,81.7363176,SO2,11,44,22
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",11-01-2024 23:00:00,13.615387,79.409230,PM10,13,98,37
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",11-01-2024 23:00:00,13.615387,79.409230,NH3,2,4,3
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",11-01-2024 23:00:00,16.536107,80.594233,PM2.5,49,151,67
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",11-01-2024 23:00:00,16.536107,80.594233,PM10,43,130,64
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",11-01-2024 23:00:00,16.486692,80.699436,NO2,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",11-01-2024 23:00:00,16.509717,80.612222,OZONE,12,83,79
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",11-01-2024 23:00:00,26.071318,91.87488,NH3,NA,NA,NA
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",11-01-2024 23:00:00,26.10887,91.589544,PM10,147,282,216
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",11-01-2024 23:00:00,26.10887,91.589544,NH3,1,11,3
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",11-01-2024 23:00:00,26.187500,91.744194,PM2.5,199,316,288
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",11-01-2024 23:00:00,26.187500,91.744194,OZONE,17,17,17
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",11-01-2024 23:00:00,26.349082,92.68449,NH3,3,5,4
India,Assam,Silchar,"Tarapur, Silchar - PCBA",11-01-2024 23:00:00,24.82827,92.79525,CO,14,20,16
India,Assam,Silchar,"Tarapur, Silchar - PCBA",11-01-2024 23:00:00,24.82827,92.79525,OZONE,1,5,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",11-01-2024 23:00:00,26.987634,94.636574,PM10,37,92,59
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",11-01-2024 23:00:00,26.987634,94.636574,NO2,16,37,26
