country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",09-01-2024 02:00:00,16.5150833,80.5181667,PM10,NA,NA,NA
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",09-01-2024 02:00:00,16.5150833,80.5181667,CO,10,54,41
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",09-01-2024 02:00:00,14.675886,77.593027,SO2,4,9,7
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",09-01-2024 02:00:00,14.465052,78.824187,PM10,12,173,69
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",09-01-2024 02:00:00,14.465052,78.824187,NO2,9,20,12
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",09-01-2024 02:00:00,14.465052,78.824187,NH3,NA,NA,NA
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",09-01-2024 02:00:00,16.9872867,81.7363176,NH3,3,5,4
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",09-01-2024 02:00:00,13.615387,79.409230,PM10,13,262,50
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",09-01-2024 02:00:00,13.615387,79.409230,SO2,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",09-01-2024 02:00:00,16.536107,80.594233,PM10,43,103,60
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",09-01-2024 02:00:00,16.536107,80.594233,SO2,4,20,12
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",09-01-2024 02:00:00,16.486692,80.699436,PM10,75,114,94
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",09-01-2024 02:00:00,17.72,83.3,PM10,133,168,148
India,Assam,Guwahati,"IITG, Guwahati - PCBA",09-01-2024 02:00:00,26.2028636,91.70046436,PM2.5,83,343,221
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",09-01-2024 02:00:00,26.187500,91.744194,PM2.5,84,351,231
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",09-01-2024 02:00:00,26.187500,91.744194,PM10,103,351,163
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",09-01-2024 02:00:00,26.187500,91.744194,NO2,1,10,4
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",09-01-2024 02:00:00,26.187500,91.744194,NH3,3,5,4
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",09-01-2024 02:00:00,26.187500,91.744194,SO2,56,105,69
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",09-01-2024 02:00:00,26.181742,91.78063,PM2.5,NA,NA,NA
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",09-01-2024 02:00:00,26.181742,91.78063,NO2,NA,NA,NA
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",09-01-2024 02:00:00,26.349082,92.68449,PM2.5,48,372,164
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",09-01-2024 02:00:00,26.349082,92.68449,OZONE,5,50,8
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",09-01-2024 02:00:00,26.446912,91.439057,PM10,119,490,266
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",09-01-2024 02:00:00,26.446912,91.439057,NO2,47,73,57
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",09-01-2024 02:00:00,26.987634,94.636574,NH3,2,3,3
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",09-01-2024 02:00:00,25.5626095,84.663264,PM2.5,117,362,265
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",09-01-2024 02:00:00,25.5626095,84.663264,SO2,6,22,18
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",09-01-2024 02:00:00,24.75746,84.366208,NH3,7,47,12
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",09-01-2024 02:00:00,26.80365,84.51954,CO,9,103,57
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",09-01-2024 02:00:00,25.251013,86.989001,PM2.5,312,368,346
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",09-01-2024 02:00:00,25.251013,86.989001,OZONE,17,45,20
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",09-01-2024 02:00:00,25.265194,87.012947,PM2.5,273,500,352
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",09-01-2024 02:00:00,25.265194,87.012947,PM10,131,500,208
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",09-01-2024 02:00:00,25.265194,87.012947,NH3,8,10,9
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",09-01-2024 02:00:00,25.204762,85.514960,PM10,88,159,127
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",09-01-2024 02:00:00,25.204762,85.514960,NH3,2,2,2
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",09-01-2024 02:00:00,24.792403,84.992416,NO2,30,31,30
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",09-01-2024 02:00:00,24.792403,84.992416,NH3,1,5,3
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",09-01-2024 02:00:00,24.762518,84.982348,OZONE,6,55,10
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",09-01-2024 02:00:00,25.697189,85.245900,PM2.5,71,278,171
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",09-01-2024 02:00:00,25.560083,87.553265,CO,28,34,32
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",09-01-2024 02:00:00,26.0881305,87.93840336,NH3,7,11,9
