country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",10-01-2024 20:00:00,16.5150833,80.5181667,NO2,13,57,20
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",10-01-2024 20:00:00,14.675886,77.593027,NO2,8,34,20
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",10-01-2024 20:00:00,16.9872867,81.7363176,OZONE,13,30,26
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",10-01-2024 20:00:00,13.67,79.35,PM2.5,65,94,82
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",10-01-2024 20:00:00,13.67,79.35,NO2,18,32,25
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",10-01-2024 20:00:00,13.67,79.35,OZONE,26,45,38
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",10-01-2024 20:00:00,13.615387,79.409230,NO2,15,26,19
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",10-01-2024 20:00:00,16.536107,80.594233,NH3,3,4,4
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",10-01-2024 20:00:00,16.509717,80.612222,PM10,54,94,75
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",10-01-2024 20:00:00,16.509717,80.612222,NO2,2,108,35
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",10-01-2024 20:00:00,17.72,83.3,PM2.5,130,346,278
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",10-01-2024 20:00:00,17.72,83.3,CO,24,82,34
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",10-01-2024 20:00:00,27.103358,93.679645,PM2.5,54,306,126
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",10-01-2024 20:00:00,27.103358,93.679645,OZONE,2,2,2
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",10-01-2024 20:00:00,26.071318,91.87488,OZONE,6,160,25
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",10-01-2024 20:00:00,26.187500,91.744194,SO2,58,86,65
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",10-01-2024 20:00:00,26.181742,91.78063,SO2,23,58,32
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",10-01-2024 20:00:00,26.349082,92.68449,PM10,123,444,263
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",10-01-2024 20:00:00,26.349082,92.68449,SO2,1,5,3
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",10-01-2024 20:00:00,26.446912,91.439057,SO2,6,11,8
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",10-01-2024 20:00:00,26.446912,91.439057,OZONE,9,20,18
India,Assam,Silchar,"Tarapur, Silchar - PCBA",10-01-2024 20:00:00,24.82827,92.79525,PM2.5,32,39,35
India,Assam,Silchar,"Tarapur, Silchar - PCBA",10-01-2024 20:00:00,24.82827,92.79525,NH3,1,1,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",10-01-2024 20:00:00,26.987634,94.636574,NO2,19,41,29
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",10-01-2024 20:00:00,26.987634,94.636574,CO,7,106,18
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",10-01-2024 20:00:00,26.146529,87.454184,PM2.5,271,455,354
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",10-01-2024 20:00:00,26.146529,87.454184,CO,47,133,70
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",10-01-2024 20:00:00,25.5626095,84.663264,SO2,15,20,18
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",10-01-2024 20:00:00,24.75746,84.366208,CO,16,117,74
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",10-01-2024 20:00:00,24.75746,84.366208,OZONE,2,72,51
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",10-01-2024 20:00:00,26.80365,84.51954,PM10,NA,NA,NA
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",10-01-2024 20:00:00,26.80365,84.51954,NH3,NA,NA,NA
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",10-01-2024 20:00:00,26.80365,84.51954,CO,102,112,106
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",10-01-2024 20:00:00,25.251013,86.989001,OZONE,20,30,25
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",10-01-2024 20:00:00,25.265194,87.012947,PM10,133,326,206
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",10-01-2024 20:00:00,25.265194,87.012947,OZONE,10,61,43
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",10-01-2024 20:00:00,25.204762,85.514960,PM10,101,159,130
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",10-01-2024 20:00:00,25.204762,85.514960,NO2,9,10,10
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",10-01-2024 20:00:00,25.7808257,84.7446768,PM10,135,225,187
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",10-01-2024 20:00:00,25.7808257,84.7446768,NH3,1,2,2
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",10-01-2024 20:00:00,25.7808257,84.7446768,CO,17,30,24
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",10-01-2024 20:00:00,24.7955,84.9994,NO2,17,22,20
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",10-01-2024 20:00:00,24.792403,84.992416,PM2.5,8,130,54
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",10-01-2024 20:00:00,24.792403,84.992416,NH3,1,5,3
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",10-01-2024 20:00:00,24.762518,84.982348,PM2.5,75,236,145
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",10-01-2024 20:00:00,24.762518,84.982348,SO2,7,11,9
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",10-01-2024 20:00:00,24.762518,84.982348,OZONE,7,63,42
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",10-01-2024 20:00:00,25.697189,85.245900,NH3,1,6,4
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",10-01-2024 20:00:00,25.560083,87.553265,PM2.5,95,377,246
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",10-01-2024 20:00:00,25.560083,87.553265,NO2,20,43,30
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",10-01-2024 20:00:00,25.560083,87.553265,NH3,3,6,5
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",10-01-2024 20:00:00,26.0881305,87.93840336,NO2,29,35,31
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",10-01-2024 20:00:00,26.0881305,87.93840336,OZONE,15,42,34
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",10-01-2024 20:00:00,27.308328,84.531742,NO2,26,53,42
India,Bihar,Munger,"Town Hall, Munger - BSPCB",10-01-2024 20:00:00,25.376776,86.471523,NO2,7,8,8
India,Bihar,Munger,"Town Hall, Munger - BSPCB",10-01-2024 20:00:00,25.376776,86.471523,SO2,27,44,38
India,Bihar,Munger,"Town Hall, Munger - BSPCB",10-01-2024 20:00:00,25.376776,86.471523,OZONE,9,96,63
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",10-01-2024 20:00:00,26.11442,85.39813,NO2,7,55,21
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",10-01-2024 20:00:00,26.1403345,85.3650192,SO2,4,10,6
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",10-01-2024 20:00:00,26.1403345,85.3650192,CO,67,108,98
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",10-01-2024 20:00:00,26.1403345,85.3650192,OZONE,3,64,35
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",10-01-2024 20:00:00,25.586562,85.043586,SO2,6,9,7
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",10-01-2024 20:00:00,25.592539,85.227158,PM10,95,190,139
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",10-01-2024 20:00:00,25.592539,85.227158,OZONE,11,46,33
India,Bihar,Patna,"Muradpur, Patna - BSPCB",10-01-2024 20:00:00,25.619651,85.147382,SO2,4,8,7
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",10-01-2024 20:00:00,25.599486,85.113666,PM2.5,147,320,233
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",10-01-2024 20:00:00,25.599486,85.113666,PM10,166,293,205
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",10-01-2024 20:00:00,25.599486,85.113666,NH3,6,9,7
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",10-01-2024 20:00:00,25.599486,85.113666,SO2,12,22,18
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",10-01-2024 20:00:00,25.599486,85.113666,CO,30,102,53
India,Bihar,Patna,"Samanpura, Patna - BSPCB",10-01-2024 20:00:00,25.596727,85.085624,PM2.5,230,440,335
India,Bihar,Patna,"Samanpura, Patna - BSPCB",10-01-2024 20:00:00,25.596727,85.085624,NO2,15,21,16
India,Bihar,Patna,"Samanpura, Patna - BSPCB",10-01-2024 20:00:00,25.596727,85.085624,SO2,3,7,5
India,Bihar,Patna,"Samanpura, Patna - BSPCB",10-01-2024 20:00:00,25.596727,85.085624,CO,65,161,83
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",10-01-2024 20:00:00,25.366336,87.117468,PM2.5,257,407,321
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",10-01-2024 20:00:00,25.366336,87.117468,CO,62,122,74
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",10-01-2024 20:00:00,25.03280,85.41948,NO2,4,22,7
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",10-01-2024 20:00:00,25.892357,86.590325,PM2.5,315,488,365
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",10-01-2024 20:00:00,25.892357,86.590325,CO,1,112,13
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",10-01-2024 20:00:00,25.892357,86.590325,OZONE,2,5,4
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",10-01-2024 20:00:00,25.859655,85.77944,NO2,2,11,5
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",10-01-2024 20:00:00,24.952822,84.002396,NO2,1,12,7
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",10-01-2024 20:00:00,30.735567,76.775714,NH3,3,10,6
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",10-01-2024 20:00:00,30.751462,76.762879,CO,32,45,37
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",10-01-2024 20:00:00,30.719859,76.738637,SO2,2,61,14
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",10-01-2024 20:00:00,30.719859,76.738637,CO,58,85,71
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",10-01-2024 20:00:00,30.719859,76.738637,OZONE,10,26,23
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",10-01-2024 20:00:00,21.185571,81.343175,PM2.5,5,85,57
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",10-01-2024 20:00:00,21.185571,81.343175,OZONE,7,60,36
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",10-01-2024 20:00:00,21.224231,81.408350,OZONE,11,38,31
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",10-01-2024 20:00:00,22.08815,82.13737,PM10,83,171,123
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",10-01-2024 20:00:00,22.08815,82.13737,SO2,13,51,33
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",10-01-2024 20:00:00,22.118125,83.140608,PM10,52,131,101
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",10-01-2024 20:00:00,22.118125,83.140608,SO2,8,57,21
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",10-01-2024 20:00:00,22.118125,83.140608,CO,70,120,93
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",10-01-2024 20:00:00,22.368195,82.746431,PM10,90,139,110
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",10-01-2024 20:00:00,22.368195,82.746431,NO2,34,74,43
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",10-01-2024 20:00:00,22.348441,82.549611,PM10,58,422,111
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",10-01-2024 20:00:00,22.348441,82.549611,NO2,58,81,67
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",10-01-2024 20:00:00,22.348441,82.549611,OZONE,47,48,47
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",10-01-2024 20:00:00,22.1910172,83.5197009,PM10,73,210,115
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",10-01-2024 20:00:00,22.1910172,83.5197009,OZONE,4,112,69
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",10-01-2024 20:00:00,21.258815,81.578979,PM2.5,60,182,118
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",10-01-2024 20:00:00,21.258815,81.578979,NO2,49,73,63
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",10-01-2024 20:00:00,21.258815,81.578979,NH3,4,4,4
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",10-01-2024 20:00:00,21.219665,81.630094,PM2.5,61,185,112
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",10-01-2024 20:00:00,21.371751,81.664929,CO,38,74,51
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",10-01-2024 20:00:00,22.06631475,83.33820077,CO,31,60,45
India,Delhi,Delhi,"Alipur, Delhi - DPCC",10-01-2024 20:00:00,28.815329,77.153010,PM2.5,182,347,252
India,Delhi,Delhi,"Alipur, Delhi - DPCC",10-01-2024 20:00:00,28.815329,77.153010,PM10,99,267,141
India,Delhi,Delhi,"Alipur, Delhi - DPCC",10-01-2024 20:00:00,28.815329,77.153010,CO,42,68,55
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",10-01-2024 20:00:00,28.647622,77.3158090,NH3,8,11,9
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",10-01-2024 20:00:00,28.4706914,77.1099364,CO,60,80,69
India,Delhi,Delhi,"Bawana, Delhi - DPCC",10-01-2024 20:00:00,28.776200,77.051074,SO2,2,4,3
India,Delhi,Delhi,"Bawana, Delhi - DPCC",10-01-2024 20:00:00,28.776200,77.051074,OZONE,4,24,15
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",10-01-2024 20:00:00,28.7256504,77.2011573,NO2,8,13,10
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",10-01-2024 20:00:00,28.7256504,77.2011573,OZONE,23,38,31
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",10-01-2024 20:00:00,28.5512005,77.2735737,PM2.5,147,347,249
India,Delhi,Delhi,"DTU, Delhi - CPCB",10-01-2024 20:00:00,28.7500499,77.1112615,PM10,144,330,196
India,Delhi,Delhi,"DTU, Delhi - CPCB",10-01-2024 20:00:00,28.7500499,77.1112615,NH3,11,16,12
India,Delhi,Delhi,"DTU, Delhi - CPCB",10-01-2024 20:00:00,28.7500499,77.1112615,SO2,28,29,29
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",10-01-2024 20:00:00,28.5627763,77.1180053,PM2.5,146,358,264
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",10-01-2024 20:00:00,28.5627763,77.1180053,PM10,106,324,166
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",10-01-2024 20:00:00,28.6811736,77.3025234,PM2.5,67,298,141
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",10-01-2024 20:00:00,28.6811736,77.3025234,CO,8,84,48
India,Delhi,Delhi,"ITO, Delhi - CPCB",10-01-2024 20:00:00,28.628624,77.241060,SO2,7,28,16
India,Delhi,Delhi,"ITO, Delhi - CPCB",10-01-2024 20:00:00,28.628624,77.241060,CO,34,101,76
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",10-01-2024 20:00:00,28.732820,77.170633,NH3,8,10,9
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",10-01-2024 20:00:00,28.588333,77.221667,PM10,NA,NA,NA
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",10-01-2024 20:00:00,28.5918245,77.2273074,PM2.5,141,351,248
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",10-01-2024 20:00:00,28.636429,77.201067,NO2,51,107,92
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",10-01-2024 20:00:00,28.636429,77.201067,CO,8,70,46
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",10-01-2024 20:00:00,28.60909,77.0325413,SO2,6,15,10
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",10-01-2024 20:00:00,28.570173,76.933762,CO,20,56,46
India,Delhi,Delhi,"Narela, Delhi - DPCC",10-01-2024 20:00:00,28.822836,77.101981,PM2.5,218,354,278
India,Delhi,Delhi,"Narela, Delhi - DPCC",10-01-2024 20:00:00,28.822836,77.101981,PM10,132,311,173
India,Delhi,Delhi,"Narela, Delhi - DPCC",10-01-2024 20:00:00,28.822836,77.101981,NH3,8,12,10
India,Delhi,Delhi,"Narela, Delhi - DPCC",10-01-2024 20:00:00,28.822836,77.101981,CO,67,107,92
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",10-01-2024 20:00:00,28.567890,77.250515,CO,45,82,71
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",10-01-2024 20:00:00,28.567890,77.250515,OZONE,3,37,23
India,Delhi,Delhi,"New Moti Bagh, Delhi - MHUA",10-01-2024 20:00:00,28.57834,77.18400,NO2,1,6,2
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",10-01-2024 20:00:00,28.6573814,77.1585447,CO,35,74,54
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",10-01-2024 20:00:00,28.530785,77.271255,PM10,139,363,212
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",10-01-2024 20:00:00,28.530785,77.271255,NH3,11,15,13
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",10-01-2024 20:00:00,28.530785,77.271255,CO,32,100,63
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",10-01-2024 20:00:00,28.530785,77.271255,OZONE,10,34,24
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",10-01-2024 20:00:00,28.674045,77.131023,CO,40,84,68
India,Delhi,Delhi,"Pusa, Delhi - DPCC",10-01-2024 20:00:00,28.639652,77.146275,PM10,154,409,265
India,Delhi,Delhi,"Pusa, Delhi - DPCC",10-01-2024 20:00:00,28.639652,77.146275,CO,17,121,89
