country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Bawana, Delhi - DPCC",06-01-2024 13:00:00,28.776200,77.051074,CO,44,77,57
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",06-01-2024 13:00:00,28.7256504,77.2011573,CO,100,104,104
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",06-01-2024 13:00:00,28.5512005,77.2735737,PM10,NA,NA,NA
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",06-01-2024 13:00:00,28.498571,77.264840,CO,48,106,59
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",06-01-2024 13:00:00,28.498571,77.264840,OZONE,1,37,6
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",06-01-2024 13:00:00,28.5710274,77.0719006,CO,30,66,42
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",06-01-2024 13:00:00,28.5710274,77.0719006,OZONE,10,27,17
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",06-01-2024 13:00:00,28.5627763,77.1180053,NO2,NA,NA,NA
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",06-01-2024 13:00:00,28.6811736,77.3025234,NH3,1,10,8
India,Delhi,Delhi,"ITO, Delhi - CPCB",06-01-2024 13:00:00,28.628624,77.241060,PM10,116,238,153
India,Delhi,Delhi,"ITO, Delhi - CPCB",06-01-2024 13:00:00,28.628624,77.241060,CO,20,101,29
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",06-01-2024 13:00:00,28.732820,77.170633,PM10,169,417,292
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",06-01-2024 13:00:00,28.732820,77.170633,SO2,13,20,15
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",06-01-2024 13:00:00,28.5918245,77.2273074,CO,66,100,68
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",06-01-2024 13:00:00,28.636429,77.201067,NH3,20,23,21
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",06-01-2024 13:00:00,28.636429,77.201067,SO2,2,5,3
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",06-01-2024 13:00:00,28.636429,77.201067,OZONE,1,2,1
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",06-01-2024 13:00:00,28.60909,77.0325413,PM10,127,190,153
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",06-01-2024 13:00:00,28.60909,77.0325413,OZONE,14,34,23
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",06-01-2024 13:00:00,28.570173,76.933762,PM2.5,180,322,265
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",06-01-2024 13:00:00,28.570173,76.933762,PM10,117,163,134
India,Delhi,Delhi,"Narela, Delhi - DPCC",06-01-2024 13:00:00,28.822836,77.101981,NH3,7,14,10
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",06-01-2024 13:00:00,28.567890,77.250515,SO2,3,14,8
India,Delhi,Delhi,"New Moti Bagh, Delhi - MHUA",06-01-2024 13:00:00,28.57834,77.18400,NO2,1,7,3
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",06-01-2024 13:00:00,28.6573814,77.1585447,NO2,NA,NA,NA
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",06-01-2024 13:00:00,28.6573814,77.1585447,CO,45,59,47
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",06-01-2024 13:00:00,28.530785,77.271255,PM2.5,300,409,346
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",06-01-2024 13:00:00,28.623763,77.287209,CO,20,96,33
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",06-01-2024 13:00:00,28.674045,77.131023,PM2.5,271,423,347
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",06-01-2024 13:00:00,28.674045,77.131023,PM10,119,415,223
India,Delhi,Delhi,"Pusa, Delhi - DPCC",06-01-2024 13:00:00,28.639652,77.146275,PM2.5,246,414,330
India,Delhi,Delhi,"Pusa, Delhi - DPCC",06-01-2024 13:00:00,28.639652,77.146275,CO,36,108,63
India,Delhi,Delhi,"Rohini, Delhi - DPCC",06-01-2024 13:00:00,28.732528,77.119920,PM2.5,257,408,330
India,Delhi,Delhi,"Rohini, Delhi - DPCC",06-01-2024 13:00:00,28.732528,77.119920,NO2,22,52,37
India,Delhi,Delhi,"Rohini, Delhi - DPCC",06-01-2024 13:00:00,28.732528,77.119920,CO,24,90,41
