country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",05-01-2024 18:00:00,28.5918245,77.2273074,PM10,159,405,250
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",05-01-2024 18:00:00,28.5918245,77.2273074,NO2,14,18,14
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",05-01-2024 18:00:00,28.5918245,77.2273074,OZONE,12,44,24
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",05-01-2024 18:00:00,28.611281,77.237738,PM2.5,314,402,354
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",05-01-2024 18:00:00,28.611281,77.237738,NH3,13,15,14
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",05-01-2024 18:00:00,28.636429,77.201067,CO,4,68,35
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",05-01-2024 18:00:00,28.60909,77.0325413,PM2.5,197,387,317
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",05-01-2024 18:00:00,28.60909,77.0325413,NH3,10,14,12
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",05-01-2024 18:00:00,28.60909,77.0325413,SO2,10,24,14
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",05-01-2024 18:00:00,28.570173,76.933762,PM2.5,132,342,264
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",05-01-2024 18:00:00,28.570173,76.933762,NH3,7,10,9
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",05-01-2024 18:00:00,28.570173,76.933762,OZONE,5,50,40
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",05-01-2024 18:00:00,28.530785,77.271255,OZONE,12,25,15
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",05-01-2024 18:00:00,28.623763,77.287209,NO2,38,74,53
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",05-01-2024 18:00:00,28.623763,77.287209,SO2,1,13,5
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",05-01-2024 18:00:00,28.674045,77.131023,PM10,149,415,267
